PWS_ID,PWS_Name,County_Name,Primary_Source,Population,Number_of_Facilities,Population_Within,Percent_Below_Poverty_Line,Percent_Minority,Percent_AfricanAmerican,Percent_Hispanic,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Yes_HealthBased,All_Violations
2080010,NEW ALBANY WATER FUND,Bradford,Ground water,336,8,7,0,0,0,0,Local government,148,Rural,0,17
2080013,AMERICAN MODERN HOMES,Bradford,Ground water,100,3,1,0,0,0,0,Private,58,Rural,2,39
2080015,WOODSIDE TERRACE MHP,Bradford,Ground water,84,4,1,0,0,0,0,Private,50,Rural,1,7
2080019,TOWN AND COUNTRY ESTATES,Bradford,Ground water,200,4,3,0,0,0,0,Private,94,Rural,0,29
2080020,TROY WATER DEPTARTMENT,Bradford,Ground water,1362,7,39,2.564102564,5.128205128,0,0,Local government,618,Rural,2,13
2080027,JACKSON MHP,Bradford,Ground water,300,4,1,0,0,0,0,Private,90,Rural,0,56
2080028,AQUA PA SUSQUEHANNA DIVISION,Bradford,Ground water,15569,8,8357,5.69582386,2.835945914,0.646164892,1.244465717,Private,4301,Urban,5,28
2080029,TOWANDA MUNICIPAL AUTHORITY,Bradford,Ground water,5000,8,2446,7.767784137,8.667211774,0,3.883892069,Local government,1968,Urban,0,62
2080030,WYSOX TWP MUNICIPAL AUTHORITY,Bradford,Ground water purchased,1763,3,36,2.777777778,5.555555556,0,2.777777778,Local government,1,Rural,0,9
2080032,ULSTER MUNICIPAL AUTHORITY,Bradford,Groundwater under influence of surface water,500,6,30,3.333333333,3.333333333,0,0,Local government,180,Rural,2,46
2080034,WYALUSING MUNICIPAL AUTHORITY,Bradford,Ground water,700,9,12,0,0,0,0,Local government,300,Rural,0,90
2350001,SCOTT MOBILE HOME PARK,Lackawanna,Ground water,64,3,1,0,0,0,0,Private,35,Rural,0,596
2350004,AQUA PA WATER CO STANTON,Lackawanna,Ground water,425,9,231,0.432900433,3.463203463,0.432900433,0.865800866,Private,142,Urban,0,4
2350005,BENTON SPRINGS LLC,Lackawanna,Ground water,150,3,2,0,0,0,0,Private,58,Rural,0,61
2350010,EVERGREEN MOBILE HOME PARK,Lackawanna,Ground water,75,3,1,0,0,0,0,Private,30,Rural,0,0
2350012,TALL TIMBERS VILLAGE M H P,Lackawanna,Ground water,275,6,6,0,0,0,0,Private,96,Rural,0,50
2350013,MT LAUREL MOBILE HOME VILLAGE,Lackawanna,Ground water,120,4,1,0,0,0,0,Private,51,Rural,1,7
2350014,HILLSIDE MOBILE HOME PARK,Lackawanna,Ground water,99,5,2,0,0,0,0,Private,40,Rural,2,48
2350016,LAKESIDE VILLAGE,Lackawanna,Ground water,86,3,2,0,0,0,0,Private,44,Rural,0,8
2350019,SUNSET MOBILE HOME PARK,Lackawanna,Ground water,150,3,2,0,0,0,0,Private,51,Rural,0,28
2350025,AQUA PA WATER CO GLENBURN,Lackawanna,Ground water,150,3,16,0,6.25,0,6.25,Private,50,Urban,0,2
2350026,PAWC LAKE SPANGENBERG,Lackawanna,Ground water,370,10,43,2.325581395,2.325581395,0,0,Private,132,Rural,0,29
2350027,AQUA PA WATER CO MOSCOW,Lackawanna,Ground water,600,3,51,1.960784314,3.921568627,0,0,Private,220,Urban,0,1
2350028,CLARKS SUMMIT STATE HOSPITAL,Lackawanna,Ground water,747,6,28,3.571428571,7.142857143,3.571428571,0,State government,20,Urban,0,11
2350029,AQUA PA WATER CO SUNSET HILLS,Lackawanna,Ground water,145,3,17,0,5.882352941,0,5.882352941,Private,46,Rural,0,2
2350032,PAW OLWEN HEIGHTS,Lackawanna,Ground water,330,9,34,2.941176471,2.941176471,0,0,Private,175,Urban,0,9
2350033,RBE WATER ASSOCIATION INC,Lackawanna,Ground water,175,5,8,0,0,0,0,Private,72,Rural,6,38
2350034,AQUA PA WATER CO ELMBROOK,Lackawanna,Ground water,300,6,38,2.631578947,2.631578947,0,0,Private,129,Urban,0,1
2350037,AQUA PA WATER CO CHINCHILLA I,Lackawanna,Ground water,100,4,271,0.36900369,3.32103321,0.36900369,1.10701107,Private,40,Urban,0,2
2350039,HAPPY ACRES DEVELOPMENT,Lackawanna,Ground water,168,6,11,0,0,0,0,Private,47,Rural,1,7
2350043,HI VIEW TERRACE MOBILE HOME PK,Lackawanna,Ground water,97,5,6,0,0,0,0,Private,54,Rural,0,5
2350051,ST MARYS VILLA NURSING HOME,Lackawanna,Ground water,353,6,1,0,0,0,0,Private,3,Urban,0,67
2350053,AQUA PA WATER CO THORNHURST CC,Lackawanna,Ground water,500,9,41,2.43902439,2.43902439,0,0,Private,300,Rural,0,1
2350054,EDGEWOOD MOBILE HOME PARK,Lackawanna,Ground water,117,3,2,0,0,0,0,Private,39,Rural,1,93
2350055,AQUA PA WATER CO EDGEWOOD,Lackawanna,Ground water,265,5,94,4.255319149,8.510638298,3.191489362,2.127659574,Private,140,Urban,0,2
2350056,POCONO MOBILE MANOR MHP,Lackawanna,Ground water,157,9,3,0,0,0,0,Private,51,Rural,1,2
2350057,AQUA PA JEFFERSON HEIGHTS,Lackawanna,Ground water,498,9,66,1.515151515,1.515151515,0,0,Private,180,Rural,1,3
2350061,MADISON ESTATES,Lackawanna,Ground water,60,3,4,0,0,0,0,Private,23,Rural,0,64
2350062,FINCH HILL WATER CO,Lackawanna,Ground water,150,3,12,0,0,0,0,Private,38,Rural,3,200
2350063,GREENFIELD ACRES MHP,Lackawanna,Ground water,90,3,2,0,0,0,0,Private,35,Rural,0,62
2350065,LOG ROAD VILLAGE,Lackawanna,Ground water,68,3,4,0,0,0,0,Private,23,Rural,0,7
2350066,BELLE AIRE ACRES,Lackawanna,Ground water,55,3,69,2.898550725,1.449275362,0,0,Private,19,Rural,0,222
2350070,AQUA PA WATER CO MOUNT COBB,Lackawanna,Ground water,120,3,73,2.739726027,2.739726027,0,1.369863014,Private,65,Rural,0,1
2359008,PAWC LAKE SCRANTON,Lackawanna,Surface water,134570,52,132354,6.760657026,16.12191547,3.826102725,7.872070357,Private,54128,Urban,0,16
2400003,ECHO VALLEY MHP,Luzerne,Ground water,490,3,35,2.857142857,5.714285714,0,0,Private,142,Urban,0,1
2400007,LEHMAN HOME PARK,Luzerne,Ground water,63,3,1,0,0,0,0,Private,28,Rural,0,3
2400008,TOWER 80 81 LLC,Luzerne,Ground water,55,4,3,0,0,0,0,Private,51,Rural,0,3
2400012,AQUA PA FIELDCREST,Luzerne,Ground water,110,3,41,2.43902439,34.14634146,24.3902439,7.317073171,Private,45,Rural,0,4
2400017,CHASE MANOR WATER ASSOC,Luzerne,Ground water,95,4,15,0,33.33333333,26.66666667,6.666666667,Private,43,Urban,0,1
2400023,KEYSTONE JOB CORPS CENTER,Luzerne,Ground water,500,9,33,6.060606061,9.090909091,3.03030303,3.03030303,Federal government,34,Urban,1,49
2400029,AQUA PA SHICKSHINNY LAKE,Luzerne,Ground water,250,8,60,3.333333333,1.666666667,0,0,Private,198,Rural,2,4
2400031,FOUR SEASONS ESTATES MHP,Luzerne,Ground water,98,4,1,0,0,0,0,Private,43,Urban,0,100
2400034,LAUREL RUN ESTATES,Luzerne,Ground water,340,5,3,0,0,0,0,Private,116,Rural,1,2
2400036,COUNTRY CREST MHP,Luzerne,Ground water,150,4,2,0,0,0,0,Private,53,Rural,3,65
2400038,UMH VALLEY STREAM,Luzerne,Ground water,384,9,16,6.25,6.25,0,0,Private,100,Urban,0,151
2400039,HANSONS LANDING MHP,Luzerne,Ground water,86,3,16,6.25,6.25,0,0,Private,32,Urban,0,1
2400041,COUNTRY VILLAGE MHP,Luzerne,Ground water,175,3,1,0,0,0,0,Private,44,Rural,0,1
2400043,PLEASANT VIEW MHP,Luzerne,Ground water,101,6,5,0,0,0,0,Private,50,Rural,0,17
2400046,COUNTRY ESTATES MHP,Luzerne,Ground water,25,3,1,0,0,0,0,Private,15,Rural,0,4
2400048,CONYNGHAM SUGARLOAF JOINT MA,Luzerne,Ground water,3230,20,2141,3.31620738,2.428771602,0.140121439,0.607192901,Local government,882,Urban,0,147
2400049,EVERGREEN ESTATES MHP,Luzerne,Ground water,80,6,1,0,0,0,0,Private,27,Rural,0,3
2400050,COUNTRY PINES MHP,Luzerne,Ground water,280,6,10,0,0,0,0,Private,90,Rural,0,1
2400051,VALLEY VIEW MHP,Luzerne,Ground water,480,3,37,2.702702703,2.702702703,0,2.702702703,Private,170,Rural,1,3
2400052,DALLAS MHP,Luzerne,Ground water,86,4,9,0,0,0,0,Private,40,Rural,0,12
2400053,AQUA PA HEX ACRES,Luzerne,Ground water,255,8,36,2.777777778,0,0,0,Private,102,Rural,0,4
2400054,FREELAND BORO MUNI WATER AUTH,Luzerne,Ground water,4610,18,3244,6.935881628,5.918618989,0.462392109,3.2675709,Local government,2214,Urban,0,37
2400055,MAPLE LANE ESTATES,Luzerne,Ground water,200,5,2,0,0,0,0,Private,65,Rural,0,18
2400060,SWEET VALLEY MHP,Luzerne,Ground water,60,4,1,0,0,0,0,Private,32,Rural,0,2
2400063,WHIPPERWILL MHP,Luzerne,Ground water,25,3,2,0,0,0,0,Private,15,Rural,0,45
2400066,AQUA PA WAPWALLOPEN,Luzerne,Ground water,239,6,71,2.816901408,5.633802817,0,2.816901408,Private,69,Rural,0,4
2400068,HYLAND MHP,Luzerne,Ground water,75,3,1,0,0,0,0,Private,30,Rural,1,9
2400073,SUEZ WATER PA BROWN MANOR,Luzerne,Ground water,91,3,6,0,0,0,0,Private,91,Rural,0,0
2400076,SUEZ WATER PA DALLAS,Luzerne,Ground water,5113,26,1977,3.085483055,5.108750632,0.354071826,2.073849267,Private,985,Urban,0,1
2400078,AQUA PA FOREST PARK,Luzerne,Ground water,420,8,22,0,4.545454545,0,0,Private,155,Rural,1,3
2400079,AQUA PA PENN LAKE,Luzerne,Ground water,150,3,62,3.225806452,3.225806452,0,1.612903226,Private,61,Rural,0,2
2400082,OVERBROOK WATER COMPANY,Luzerne,Ground water,475,8,58,3.448275862,5.172413793,0,3.448275862,Private,175,Urban,0,6
2400083,AQUA PA APPLEWOOD,Luzerne,Ground water,82,3,15,6.666666667,6.666666667,0,0,Private,32,Urban,0,2
2400085,AQUA PA BARRETT,Luzerne,Ground water,107,3,21,0,0,0,0,Private,41,Rural,0,2
2400086,INDIAN SPRINGS WATER CO,Luzerne,Ground water,137,3,303,3.630363036,7.590759076,0.660066007,1.650165017,Private,55,Rural,0,39
2400088,BEAVER BROOK ASSOC,Luzerne,Ground water purchased,200,3,8,0,12.5,0,12.5,Private,55,Urban,0,28
2400089,AQUA PA GARBUSH,Luzerne,Ground water,200,4,18,5.555555556,33.33333333,27.77777778,11.11111111,Private,81,Urban,0,2
2400090,SCI DALLAS,Luzerne,Surface water purchased,2900,7,33,3.03030303,36.36363636,24.24242424,9.090909091,State government,1,Urban,0,33
2400091,SUEZ WATER PA SHAVERTOWN,Luzerne,Ground water,3035,6,580,3.965517241,4.655172414,0.862068966,1.724137931,Private,361,Urban,0,0
2400095,AQUA PA OAKHILL,Luzerne,Ground water,486,8,23,0,0,0,0,Private,156,Rural,0,3
2400096,TOWN & COUNTRY WATER ASSOC,Luzerne,Ground water,79,4,16,0,0,0,0,Private,39,Urban,0,23
2400101,AQUA PA RHODES TERRACE,Luzerne,Ground water,68,3,6,0,0,0,0,Private,27,Rural,0,2
2400102,AQUA PA WARDEN PLACE,Luzerne,Ground water,175,6,50,6,8,0,0,Private,70,Urban,0,2
2400103,SUEZ WATER PA HARVEYS LAKE,Luzerne,Ground water,200,6,37,5.405405405,8.108108108,0,0,Private,100,Urban,0,0
2400104,AQUA PA MIDWAY,Luzerne,Ground water,2500,11,817,4.039167687,4.773561812,0.856793146,1.713586291,Private,616,Urban,1,9
2400108,AQUA PA WHITE HAVEN,Luzerne,Ground water,1200,11,55,3.636363636,3.636363636,0,1.818181818,Local government,453,Rural,0,4
2400109,WHITE HAVEN CENTER,Luzerne,Ground water,659,8,14,7.142857143,7.142857143,0,0,State government,22,Rural,0,15
2400110,COUNTRY CLUB APTS,Luzerne,Ground water,240,4,15,6.666666667,6.666666667,0,0,Private,120,Urban,0,3
2400111,AQUA PA LAUREL LAKES VILLAGE,Luzerne,Ground water,475,9,163,3.680981595,7.975460123,0.613496933,0,Private,190,Urban,0,4
2400113,ORCHARD WEST WATER ASSOC,Luzerne,Ground water,90,4,78,2.564102564,6.41025641,0,1.282051282,Private,45,Urban,0,24
2400114,AQUA PA BEECH MOUNTAIN,Luzerne,Ground water,2325,6,912,4.495614035,7.675438596,2.302631579,2.412280702,Private,930,Rural,0,3
2400115,EEI MEADOWS COMPLEX,Luzerne,Ground water,628,5,17,5.882352941,0,0,0,Private,5,Urban,0,35
2400126,VALLEY GORGE MH PARK LLC,Luzerne,Ground water,60,5,1,0,0,0,0,Private,38,Rural,0,3
2400128,PAW SUTTON HILLS,Luzerne,Ground water,185,3,81,3.703703704,29.62962963,19.75308642,6.172839506,Private,78,Urban,0,0
2400136,SANDY RUN ASSOC,Luzerne,Ground water,47,3,8,0,0,0,0,Private,21,Rural,0,4
2400139,FRITZINGERTOWN SR LIV COMM #2,Luzerne,Ground water,118,4,24,4.166666667,8.333333333,4.166666667,4.166666667,Private,1,Urban,0,0
2400140,AQUA PA SAND SPRINGS,Luzerne,Ground water,840,5,368,4.619565217,8.423913043,2.717391304,2.717391304,Private,283,Rural,0,2
2400144,AQUA PA ST JOHNS ESTATES,Luzerne,Ground water,95,3,30,3.333333333,10,3.333333333,3.333333333,Private,38,Urban,0,2
2400145,SISTERS OF MERCY,Luzerne,Ground water,140,4,4,0,0,0,0,Private,1,Urban,0,1
2400147,AQUA PA GREENBRIAR,Luzerne,Ground water,120,3,7,0,0,0,0,Private,57,Urban,0,2
2400149,AQUA PA YALICK FARMS,Luzerne,Ground water,178,4,32,3.125,0,0,0,Public/Private,281,Urban,0,2
2401021,CAN DO CORPORATE CENTER,Luzerne,Ground water,930,3,158,4.430379747,8.227848101,2.53164557,2.53164557,Private,8,Rural,0,1
2408001,HCA ROAN FILTER PLANT,Luzerne,Surface water,45000,32,29136,8.196046129,50.77224053,2.416254805,46.87328391,Local government,15152,Urban,0,3
2408007,HCA DELANO PARK PLACE,Schuylkill,Ground water,1017,8,135,2.962962963,27.40740741,18.51851852,5.925925926,Local government,338,Rural,0,5
2408011,HCA TOMHICKEN,Luzerne,Ground water,125,4,34,2.941176471,5.882352941,0,5.882352941,Local government,40,Rural,0,0
2408012,HCA DERRINGER FERN GLEN,Luzerne,Ground water,275,4,25,4,4,0,4,Local government,90,Rural,0,7
2409010,PAW NESBITT,Luzerne,Surface water,52640,6,172448,7.449202078,12.82415569,4.364794025,5.477593246,Private,23311,Urban,0,0
2450002,BROOKMONT HEALTH CARE CENTER,Monroe,Ground water,229,3,3,0,0,0,0,Private,1,Urban,0,2
2450004,SMITHFIELD COURT,Monroe,Ground water,50,3,9,0,33.33333333,0,22.22222222,Private,24,Urban,2,33
2450005,BARTON COURT,Monroe,Ground water,118,6,8,0,25,12.5,12.5,Private,58,Urban,0,1
2450006,MAPLE ROCK TRAILER COURT,Monroe,Ground water,50,3,2,0,0,0,0,Private,45,Urban,1,32
2450008,BIRCHWOOD TRAILER PARK,Monroe,Ground water,389,7,3,0,0,0,0,Private,36,Urban,1,17
2450009,FAWN VALLEY SOUTH & NORTH,Monroe,Ground water,100,6,6,0,0,0,0,Private,24,Rural,3,23
2450015,LAKE OF THE PINES,Monroe,Ground water,1200,10,132,5.303030303,45.45454545,18.93939394,20.45454545,Private,420,Urban,2,28
2450018,DEER RUN MOBILE HOME PARK,Monroe,Ground water,54,3,3,0,0,0,0,Private,18,Urban,4,11
2450020,BUCK HILL FALLS WATER CO,Monroe,Surface water,876,9,70,7.142857143,14.28571429,8.571428571,4.285714286,Private,350,Rural,0,25
2450022,DELAWARE WATER GAP BORO,Monroe,Ground water,850,8,133,8.270676692,26.31578947,14.28571429,4.511278195,Local government,428,Urban,0,56
2450023,E STROUDSBURG BORO WATER DEPT,Monroe,Surface water,13000,16,9954,8.438818565,32.79083785,13.60257183,11.77416114,Local government,2953,Urban,5,9
2450025,TWIN FALLS MHP,Monroe,Ground water,34,3,4,0,25,0,25,Private,21,Rural,0,31
2450027,GILBERT MOBILE HOME PARK,Monroe,Ground water,150,6,6,0,16.66666667,0,0,Private,47,Urban,0,8
2450028,POCONO MOBILE HOME ESTATES,Monroe,Ground water,129,6,9,0,33.33333333,11.11111111,22.22222222,Private,96,Rural,1,6
2450033,BLUE MTN VILLAGE ON CHICOLA LK,Monroe,Ground water,160,3,4,0,0,0,0,Private,54,Rural,0,0
2450034,BRODHEAD CREEK REG WATER AUTH,Monroe,Surface water,30000,18,11589,8.111139874,34.5241177,11.15713176,13.72853568,Local government,5400,Urban,1,66
2450038,WHITE ROCK MOBILE HOME PARK,Monroe,Ground water,50,3,1,0,100,0,0,Private,22,Urban,1,92
2450039,AQUA PA MOUNTAINHOME SYSTEM,Monroe,Ground water,1450,7,95,7.368421053,13.68421053,8.421052632,4.210526316,Private,529,Rural,0,5
2450040,SKYTOP LODGE INC,Monroe,Ground water,300,12,59,6.779661017,13.55932203,8.474576271,3.389830508,Private,78,Rural,1,95
2450044,AQUA PA HAMILTON WATER CO,Monroe,Ground water,1500,6,776,3.865979381,9.020618557,2.06185567,3.479381443,Private,443,Rural,0,5
2450045,PAWC MOUNTAIN TOP ESTATES,Monroe,Ground water,183,4,102,6.862745098,29.41176471,9.803921569,11.76470588,Private,81,Rural,0,0
2450049,MANWALAMINK WATER COMPANY,Monroe,Ground water,3200,9,332,7.831325301,25.90361446,14.45783133,4.518072289,Private,604,Rural,0,9
2450053,TOBYHANNA ARMY DEPOT,Monroe,Ground water,3800,19,288,7.291666667,59.02777778,17.70833333,33.68055556,Federal government,194,Rural,1,19
2450054,SUN VALLEY WATER CO,Monroe,Ground water,120,3,21,4.761904762,19.04761905,4.761904762,14.28571429,Private,60,Urban,0,753
2450056,VILLAGE AT CAMELBACK,Monroe,Ground water,309,10,18,5.555555556,27.77777778,11.11111111,11.11111111,Private,104,Rural,1,29
2450063,PAWC POCONO DISTRICT,Monroe,Ground water,17860,57,9319,6.856958901,59.70597704,34.84279429,20.42064599,Private,7949,Urban,0,0
2450064,POCONO MANOR INN,Monroe,Ground water,300,12,3,0,33.33333333,0,0,Private,45,Rural,0,40
2450065,PENN ESTATES UTILITIES INCORP,Monroe,Ground water,4300,22,1631,6.192519926,42.67320662,16.92213366,20.41692213,Public/Private,1725,Urban,2,16
2450068,MUSHROOM FARM,Monroe,Ground water,172,3,693,7.647907648,53.39105339,28.28282828,20.92352092,Private,70,Urban,2,6
2450070,PLEASANT VIEW LAKES POA,Monroe,Ground water,389,5,45,6.666666667,8.888888889,2.222222222,6.666666667,Private,120,Urban,0,35
2450076,ESTATES AT HAMILTON HILLS,Monroe,Ground water,84,5,6,0,0,0,0,Private,30,Urban,10,38
2450079,GETZ PERSONAL CARE HOME,Monroe,Ground water,95,4,1,0,0,0,0,Private,3,Rural,0,1
2450080,TRI VALLEY ELDO LAKE DIVISION,Monroe,Ground water,310,4,150,4,6.666666667,2.666666667,2,Private,128,Rural,6,15
2450083,MOUNTAIN VIEW VILLAGE,Monroe,Ground water,100,3,1,0,0,0,0,Private,38,Rural,1,37
2450084,LYNWOOD ACRES MOBILE HOME PARK,Monroe,Ground water,77,5,4,0,25,0,25,Private,38,Rural,2,8
2450086,AQUA PENNSYLVANIA PINECREST,Monroe,Ground water,500,3,96,6.25,47.91666667,16.66666667,25,Private,258,Rural,0,1
2450087,GREEN MOUNTAIN ESTATES,Monroe,Ground water,108,5,7,0,28.57142857,14.28571429,14.28571429,Private,38,Rural,9,23
2450089,EDGEWOOD AT COUNTRYSIDE APTS,Monroe,Ground water,80,4,6,0,16.66666667,0,16.66666667,Private,33,Urban,3,6
2450092,FOX GLEN GARDENS,Monroe,Ground water,95,3,2,0,50,0,0,Private,28,Rural,5,50
2450093,AQUA PA ROBIN HOOD LAKES,Monroe,Ground water,492,12,141,7.092198582,9.929078014,2.836879433,6.382978723,Private,243,Urban,0,10
2450096,WESTON SNR LIVING AT HILLCREST,Monroe,Ground water,72,4,8,12.5,25,12.5,12.5,Private,1,Rural,6,90
2450097,POCONO PLATEAU PARK WELL 1,Monroe,Ground water,60,4,17,5.882352941,41.17647059,17.64705882,23.52941176,Private,39,Rural,1,49
2450098,TOWN HOMES AT MAPLE LANE,Monroe,Ground water,60,3,3,0,33.33333333,0,33.33333333,Private,21,Urban,1,33
2450099,MANWALAMINK WATER CO   NS 1&2,Monroe,Ground water,600,3,25,4,44,20,20,Private,165,Urban,0,2
2450104,TIMBER MOUNTAIN ESTATES,Monroe,Ground water,60,3,15,6.666666667,26.66666667,13.33333333,13.33333333,Private,20,Rural,0,34
2450105,MONROE COUNTY CORRECTIONAL FAC,Monroe,Ground water,740,4,6,0,16.66666667,0,0,Public/Private,4,Urban,1,2
2450106,POCO APARTMENTS (LOWER),Monroe,Ground water,48,3,1,0,0,0,0,Private,24,Urban,3,10
2450107,POCO APARTMENTS (UPPER),Monroe,Ground water,36,4,2,0,50,0,0,Private,18,Urban,0,10
2450113,MANWALAMINK WATER CO  NS 3,Monroe,Ground water,1100,3,163,6.134969325,30.06134969,9.202453988,15.33742331,Private,370,Rural,0,7
2450115,MOUNTAIN MANOR COMMUNITY,Monroe,Ground water,187,6,60,5,30,5,20,Private,69,Rural,0,36
2450117,VICTORIA VILLAGE TOWNHOUSE,Monroe,Ground water,99,4,8,12.5,12.5,0,0,Private,24,Rural,10,35
2450119,PAWC MID MONROE,Monroe,Ground water,1580,14,498,5.62248996,38.55421687,13.25301205,19.27710843,Private,632,Rural,1,1
2450122,POCONO/JACKSON WATER AUTHORITY,Monroe,Ground water,2100,5,336,6.25,29.46428571,11.9047619,12.79761905,Local government,150,Rural,0,5
2450123,OAK RUN VILLAGE,Monroe,Ground water,70,3,6,0,0,0,0,Private,38,Rural,1,32
2450124,NORTHRIDGE AT CAMELBACK,Monroe,Ground water,330,6,102,6.862745098,29.41176471,10.78431373,12.74509804,Private,276,Rural,0,66
2450129,ROCKY RIDGE MOBILE HOME PARK,Monroe,Ground water,171,4,10,0,40,10,20,Private,89,Rural,0,57
2450133,BLUE MTN LAKE UTILITY ASSOC,Monroe,Ground water,1753,9,1196,6.10367893,42.64214047,16.55518395,20.56856187,Private,723,Urban,0,0
2450136,SULLIVAN TRAIL VILLAGE,Monroe,Ground water,45,4,3,0,33.33333333,0,0,Private,24,Rural,8,41
2450138,ESTATES AT STONE ROW,Monroe,Ground water,60,6,17,5.882352941,29.41176471,11.76470588,11.76470588,Private,24,Rural,1,44
2450141,AQUA PA WILD PINES WATER SYS,Monroe,Ground water,440,3,154,6.493506494,48.05194805,16.88311688,25.32467532,Private,175,Rural,0,2
2450142,OAKS SENIOR COMMUNITY,Monroe,Ground water,84,4,6,0,16.66666667,0,0,Private,78,Rural,0,28
2450677,MT AIRY CASINO & RESORT,Monroe,Ground water,7000,10,7,0,42.85714286,14.28571429,28.57142857,Private,3,Rural,0,31
2520005,GRAMPAS WOODS ESTATES,Pike,Ground water,45,6,4,0,0,0,0,Private,28,Rural,2,20
2520031,LAUREL WOODS MOBILE HOME PARK,Pike,Ground water,70,3,1,0,0,0,0,Private,26,Rural,5,166
2520033,HEMLOCK FARMS (MAIN),Pike,Ground water,8321,17,602,1.993355482,22.92358804,6.478405316,11.62790698,Private,3248,Rural,0,11
2520034,PAWC WILD ACRES,Pike,Ground water,2943,11,393,4.834605598,13.48600509,0.254452926,10.43256997,Private,1204,Rural,0,0
2520035,PAWC MARCEL LAKES,Pike,Ground water,845,10,173,6.358381503,11.56069364,3.468208092,4.046242775,Private,354,Rural,0,0
2520036,THE ESCAPE,Pike,Ground water,1100,18,22,0,4.545454545,0,0,Private,371,Rural,0,29
2520037,AQUA PA FAWN LAKE FOREST,Pike,Ground water,6533,29,668,2.694610778,21.85628743,11.22754491,8.682634731,Private,2177,Rural,1,8
2520040,TRANQUILITY FALLS,Pike,Ground water,121,7,6,0,0,0,0,Private,26,Rural,0,0
2520042,RUSTIC ACRES MHP,Pike,Ground water,73,4,1,0,0,0,0,Private,55,Rural,0,27
2520044,MUNI AUTH OF BORO OF MATAMORAS,Pike,Ground water,2900,14,1675,5.791044776,11.94029851,0.656716418,6.507462687,Local government,1160,Urban,0,17
